reshuffle_final,reshuffle_mdd,bootstrap_final,bootstrap_mdd,block_final,block_mdd
7586.437336915317,-0.00927806082299898,7564.237071244296,-0.011241271139566744,8228.268522277807,-0.01720380272919697
7586.437336915324,-0.010122347067446524,6206.130395105063,-0.013228391531725725,5615.244644764848,-0.02445796895862462
7586.437336915304,-0.01029135547020521,7803.7579993372,-0.007261861201954489,6223.095542403332,-0.02026221887531976
7586.437336915315,-0.01614547911530273,8729.124115184602,-0.008438867481999401,7672.426439738344,-0.02595589855263214
7586.437336915322,-0.008447790137201316,7612.025029228507,-0.011604078372950077,7107.62918686015,-0.014020209259587357
7586.437336915316,-0.010413680372862277,8196.819084112052,-0.008771654406630747,7481.683927700736,-0.017671432476152216
7586.437336915339,-0.00968353992352633,8193.062466175843,-0.015171339399132955,6649.694419566036,-0.012146374058882747
7586.437336915305,-0.009638635180588273,7212.018818984978,-0.01088707416308754,6511.800127365444,-0.019916226803996517
7586.437336915315,-0.013818154565874319,7745.011317935043,-0.015253697544234779,7612.910420023912,-0.017743767149037692
7586.437336915305,-0.011431048206561711,7561.789394310012,-0.013767751631748149,7394.386617747928,-0.021124261973472724
7586.437336915323,-0.01645427153172563,8164.043811975568,-0.010097896683879282,8444.37881653082,-0.012146374058882747
7586.437336915328,-0.013113366489519773,7274.136739827545,-0.010672283123302928,7061.007386877337,-0.01383243954657598
7586.437336915325,-0.011281941848761634,6203.9374643676665,-0.012132589041494612,6779.631730731735,-0.023957251849801242
7586.437336915305,-0.00924607147275891,7644.63587865909,-0.011231069817740358,6604.072415292373,-0.02634355532094279
7586.437336915319,-0.010985331485541594,6724.474045842803,-0.011545537810012552,6727.599938109833,-0.01918091875776251
7586.437336915298,-0.010370241981937367,6894.296488035915,-0.010253191627918268,8146.025054519219,-0.017588835936123037
7586.437336915315,-0.01269349046520063,6771.423643879694,-0.018595887031689462,7714.596478556198,-0.022438713370281693
7586.4373369153045,-0.007904720239830909,7762.67291281541,-0.00918793920767691,6821.803474093683,-0.02445796895862462
7586.437336915305,-0.012239446235624118,6861.189196128019,-0.011414303600240538,9016.196011393344,-0.011803969618155108
7586.43733691533,-0.011623836610675453,8623.323858918036,-0.017175374732256055,7601.151535081239,-0.022499139560347436
7586.437336915332,-0.01639476626154679,8137.964278886942,-0.011818897325644784,8137.993710637209,-0.015346675917457642
7586.437336915329,-0.00896644321748552,7871.988560110238,-0.010610530324365652,7024.689172673618,-0.011803969618155219
7586.437336915324,-0.009870419089286542,8263.94072221033,-0.008235494462957016,7466.089810103481,-0.020541513099299635
7586.437336915328,-0.010477215539599127,7435.033302901587,-0.008091252627719703,7366.333866554024,-0.01480407136043993
7586.437336915318,-0.010428280588053784,7243.205713245703,-0.018403523307007563,6342.05833178024,-0.02555810957215998
7586.437336915315,-0.013660222009236778,7445.783413294928,-0.009100351224478498,8019.502543542677,-0.013552992703336986
7586.437336915332,-0.011896124931785601,7637.2948778487325,-0.013703559127628107,7037.38779172336,-0.01765850414613046
7586.437336915358,-0.00997237892418057,8013.418464357546,-0.008401673618142591,5857.312376388524,-0.015634126604537335
7586.437336915315,-0.009604354755951894,7280.4565153207905,-0.009869383510805574,7274.869352383795,-0.013913603044399148
7586.437336915303,-0.010758863809642083,6762.535320801181,-0.014728528253967865,6323.08722278495,-0.0244579689586244
7586.437336915313,-0.013698513042896598,6943.442973311227,-0.01207194276372714,6614.501929450159,-0.022956698740767445
7586.437336915311,-0.00844468791338937,7232.183451877643,-0.0116071274203281,8238.225196081637,-0.026321653356286112
7586.437336915326,-0.010131514123918328,7050.40626506423,-0.013381543779742211,6964.429662138855,-0.02445796895862462
7586.4373369153045,-0.00906320175279618,8688.950498751858,-0.011653819213398142,7553.360949914967,-0.02269295207825961
