ts,oi_usd,volume_usd,oi_change_1h,oi_change_8h,oi_zscore_24h,volume_oi_ratio,funding_rate,funding_sign,funding_extreme
2026-05-08 20:00:00+00:00,3467492172.9844,125141753.2118,0.0023089277371548533,-0.019143757071850676,-0.31468733774412555,0.03608998866292841,5.0531666861e-05,1.0,0
2026-05-08 21:00:00+00:00,3456364881.7967,76415278.1683,-0.0032090313784681745,-0.014055723450880686,-0.7236435817590835,0.02210856804232357,5.0531666861e-05,1.0,0
2026-05-08 22:00:00+00:00,3450964925.5625,47540910.5694,-0.0015623223875000924,-0.013959260459305733,-0.9492137446209593,0.013776121054505047,5.0531666861e-05,1.0,0
2026-05-08 23:00:00+00:00,3458605900.8479,114551271.0439,0.0022141561708728386,0.002240485907753609,-0.7234585813833248,0.033120648702940396,5.0531666861e-05,1.0,0
2026-05-09 00:00:00+00:00,3460232194.641,77158192.0581,0.0004702165669414615,-0.00012303004745806145,-0.7002757063294572,0.022298559090224632,-1.28019376288e-05,-1.0,0
2026-05-09 01:00:00+00:00,3462576514.4372,60266298.2261,0.0006775036079460506,-0.0020981720883848087,-0.6422288352256171,0.017405044473333627,-1.28019376288e-05,-1.0,0
2026-05-09 02:00:00+00:00,3464988818.7383,96736312.9778,0.0006966789877542734,0.00027622750741040925,-0.5847049860024024,0.027918217933247017,-1.28019376288e-05,-1.0,0
2026-05-09 03:00:00+00:00,3470878283.8328,92237573.019,0.0016997068107840185,0.003287712681530941,-0.3783442303290684,0.02657470688287705,-1.28019376288e-05,-1.0,0
2026-05-09 04:00:00+00:00,3471813555.0439,110067415.7329,0.00026946240536762645,0.0012462557502417315,-0.33688109033470093,0.031703147069344344,-1.28019376288e-05,-1.0,0
2026-05-09 05:00:00+00:00,3467126782.0872,227684446.9822,-0.0013499494953842506,0.0031136470420640716,-0.4958213412432562,0.0656694898376732,-1.28019376288e-05,-1.0,0
2026-05-09 06:00:00+00:00,3474753616.368,77348630.1825,0.002199756386239926,0.006893344707530558,-0.18721704090086264,0.022260176899491644,-1.28019376288e-05,-1.0,0
2026-05-09 07:00:00+00:00,3484465454.1635,162732361.1327,0.0027949716347517306,0.007476871912252436,0.20929494523641695,0.04670224551609636,-1.28019376288e-05,-1.0,0
2026-05-09 08:00:00+00:00,3477284361.8824,116219331.7071,-0.0020608877819463522,0.004928041322720844,-0.04141078030260261,0.033422441081058324,3.89565888351e-05,1.0,0
